cuvant,fisier,total_aparitii,contexte
Craiova,HAIRO_PopescuND_IancuJianuZapciu.txt,8,", și de acolo la Craiova , plimba din loc în ||| lepăda , și pleca din Craiova , reintra în județ său ||| apoi la dascălu Lupu din Craiova , și prin vrednicie său ||| mai apoi Ștefan Columbeanu din Craiova , om de casă al ||| de D. Aricescu , ( Craiova 2 vo-lum ) ; el ||| eu odor și drum spre Craiova . — Aveți milă de ||| la un poștă departe de Craiova . înainte de a sine ||| minte să nu merge la Craiova , dacă nu avea fi"
Craiova,HAIRO_DumbravaB_Pandurul.txt,36,"în aș mare grabă delă Craiova ” . „ prea stimat ||| trimate ban Dumitrache Bibcscu din Craiova ” , șu el întinde ||| șu cioclie domni singur pe Craiova pustiu . zăcui în nesimțire ||| comăndui , de-eve auzi delà Craiova pană la Târgu-Jiu . dar ||| fi din neam jien deda Craiova ” . „ fi oare ||| zice „ bun ” la Craiova . tată tău inie fi ||| îngăduire să pleca nevătămate către Craiova . el el chema la ||| dacă eu da drum la Craiova , iți l' agădui că ||| el vrea duce astăzi la Craiova ” . când Ștefan Bibescu ||| în sanie , pe drum Craiova , el cheemara pe serdar ||| vrea duce pânc acasă la Craiova ” . „ ești oare ||| de eu duce teafăr la Craiova derbedeu de Djuvara ” , ||| ceas de eânțărean . în Craiova domni cel mai mare turburare ||| său . intra București , Craiova și tabără răsculat , lipcan ||| zi după ce sosi la Craiova , pentru că divan numi ||| , carc el aduce jetă Craiova delà Satnurcas "" Daimonul , ||| drum pe bocru fugit delà Craiova și sine apuca de prădăciune ||| , gata său fugi la Craiova . „ dar eu ce ||| fi trimite de cel delă Craiova sluger Tudor ! în tabără ||| citi răvaș scurt primi delà Craiova : sainurca el spune să ||| atunci să eu duce la Craiova ? ” nu vrea sfătui ||| , el sine înfățișa la Craiova . sfat ostăsti sine ținu ||| . cum sta lucru la Craiova ? ” „ Craiova fi ||| la Craiova ? ” „ Craiova fi pustiu ” , fi ||| rămâne fără răsunet . Boerii Craiova ca șu acela delă București ||| Arhon ispravnic , îți lăsa Craiova pe seamă tău . apărea ||| Pitar Hârșu , agă al Craiova . „ afla avea că ||| al tău șu său părăsești Craiova , da avea poruncă om ||| Slatina ca și acela del Craiova el să zice ca eu ||| face cu el , la Craiova ? sine avea întoarce , ||| rama la ban Bibescu la Craiova ? „ domn , domn ||| Bibescu , când fugi delà Craiova , el trimete la bătrân ||| dintre tu sine bătura la Craiova și la Fetislam . acu ||| în orice clipă ajutor delà Craiova . sti cu tot sfântă ||| ieri avea fugi păgână la Craiova cu rănit lui . nu ||| Catincăi Jianu , care în Craiova i sc zice „ bun"
Craiova,HAIRO_RosettiR_CuPalosul.txt,3,"dăvi la iarnă ban al Craiova , eu stăpân al șaptesprezece ||| Olt , nou da la Craiova în sus și opt da ||| sus și opt da la Craiova în jos , fără a"
Craiova,HAIRO_DumbravaB_Haiducul.txt,9,"eu întoarce , călare la Craiova , eu scutura frig de ||| an de zi , în Craiova , la curte ban Dumitru ||| atunci întru un pustiu . Craiova meu el da foc din ||| , decât să fi arde Craiova și robi de turc ! ||| , Iancu Jianu înainta spre Craiova , ca zapciu al plașă ||| la toca , ajunge în Craiova care fi înconjura de balte ||| copilărie tot uliță încâlcit al Craiova . sigur unde vrea să ||| , ca tu duce la Craiova , tu avea fi ruga ||| fi grajd ban Dumitrache din Craiova . sine începe cumpărare zorit"
Craiova,HAIRO_PopescuND_MoarteaIancuJianul.txt,2,", poate chiar caimacam al Craiova , și nu fi mirare ||| vornic Costache Samurcaș vechilul căimăcame Craiova pentru Ioan jian de a"
Craiova,HAIRO_BaronziG_MinaHaiduceasa.txt,1,care sine întoarce de la Craiova unde să duce sě sine
Craiova,HAIRO_PopescuP_VestitulBanditDragos.txt,1,"pădireat NICORESCI de PANAIT POPESCU CRAIOVA Librari , editor și tipograf"
Craiova,HAIRO_PopescuND_RaduAnghel.txt,1,"duce din București până la Craiova sau Brăila , sine sta"
Craiova,HAIRO_PopescuND_IancuJianuCapitan.txt,4,"trimite un olăcar la ban Craiova și avea scrie lui Cârc-Serdar ||| Jianu . Nortual_8086_Mode 1 . Craiova , 1738 , martie 16 ||| Petre , vechilul ban din Craiova , pentru sumă de 450 ||| pecete și iscălitură meu . Craiova , martie din 26 ,"
Craiova,HAIRO_PopescuND_BoieriiHaiduci.txt,1,"arnăut la un boer din Craiova anume Golfineanu și care ,"
Craiova,HAIRO_Lazar_Haiducul_Graur.txt,9,"drum ce duce de la Craiova , în sus , în ||| drept locuință puternic ban al Craiova Mihnea , clucer , despre ||| din capitală Banat său , Craiova , fi înconjura și admira ||| și mult admirat ban al Craiova , pentru care sine lua ||| ținut Clucerului Mihnea , ban Craiova , unde găsi han ști ||| de acolo , sau lua Craiova sau la curte iui vodă ||| Alexe , mare ban al Craiova , fi unul din cel ||| un Clucer Mihnea ban al Craiova , fie el chiar și ||| Mihnea fiu lui Alexe ban Craiova ! acel scrisoare sine afla"
Craiova,HAIRO_BalanescuS_Blestemul.txt,10,"sine afla un neguțător din Craiova , cu nume de Jupân ||| , trebui să pleca din Craiova spre a sine duce la ||| Căpitan . — veni din Craiova , răspunde Hristea , și ||| pe dată sine înapoia la Craiova ca să nu da timp ||| de Căminar și ispravnic al Craiova , face el danie un ||| a eu îndrepta în spre Craiova unde sine orândui Dan Ispravnic ||| lanț , trimițe el ispravnic Craiova . tot târg afla de ||| . partea opt spânzurătoare ispravnic Craiova , căminar Dan , de ||| să sine spânzura chiar în Craiova , unde avea făptui omor ||| pe la tot streajă târg Craiova spre a sine da de"
Craiova,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,98,"an 1750 un sucursală la Craiova , la care veni foarte ||| Oltenia și sine stabili în Craiova , unde , deschide , ||| de mai mult vreme în Craiova , care tânăr sine face ||| casă al lui Manicati în Craiova sine bucura Jianu că băiat ||| , negustor de cordovană din Craiova , și face un nuntă ||| , care avea locui în Craiova și avea face comerț tot ||| avea ca corespondent , în Craiova , pe Antonie Nicolantin . ||| , atunci când el vizita Craiova , și imediat după acela ||| petrecere eu mai pomeni în Craiova . Hagiul avea face mult ||| serbare de recepțiune boierime din Craiova , în vast său salon ||| fi sili să fugi din Craiova în Sibiu ca să scăpa ||| fiecaresăptămână câte un mare nu Craiova . Pag 55 plăti du ||| de unde sine înturna în Craiova abia în an 1789 , ||| vreme , pentru că în Craiova fi niște doctor păcătos și ||| austriac cât sine afla în Craiova , precum și pe tot ||| întoarne mâhnit și rușinat în Craiova . vedea pe fiu său ||| bătrân drum acela lung dintre Craiova și București , tot du-ca ||| sine avea întoarce bătrân la Craiova în zi de 3 aprilie ||| rămâne , pe loc în Craiova , căci unul el spune ||| . șase . revoluțție din CRAIOVA și CARACAL pe când Hagi ||| Iunie un pi-tac adresat căimăcam Craiova , ispravnic județ de peste ||| Caracal și apoi imediat la Craiova . răs-culație de un cam ||| treabă public . acela din Craiova face același lucru tot în ||| Jianu , tot boer din Craiova . în cap mișcare din ||| , și dătu ordin Caimacamului Craiova la 30 Noembre ca să ||| porni împreună cu el spțe Craiova și , ajunge acolo , ||| avea avea și răștillație din Craiova , adică postelnic lamandi Copcea ||| mare trecere pe lângă Caimacamul Craiova , pentru că el fi ||| acela nici un slujbaș din Craiova măre sau mic nu avea ||| , stănic avea fugi din Craiova și sine avea ascunde în ||| când sine avea reîntorge în Craiova spre a repara tot ce ||| mai mult rând caimacam al Craiova . după al doi său ||| avea fi îrândui de divan Craiova ca epitrop al nepot său ||| unul din căpetenie rescuîat din Craiova care avea resturna pe Alexandru ||| râmnic Vâlcei și d-acolo la Craiova . sărman de el ! ||| post de judecător în divan Craiova , avea cădea cu mătanie ||| , sine avea duce la Craiova ca să el face un ||| de și acela locui în Craiova , fi foarte mult ocupa ||| , Iancu pleca de la Craiova , și sine duce la ||| de la dascăl Lupu din Craiova , și prin vrednicie său ||| mai apoi Ștefan Colum-beanu din Craiova , om de casă al ||| acela veni el tocmai din Craiova , mai în tot duminic ||| precum și prăvă -lie din Craiova , bez un eu de ||| eu abăta și pe la Craiova ca să da ochi cu ||| , el avea porni spre Craiova și avea trage la casă ||| a renunța la petrecere din Craiova și a îndrăgi drum drăgășanitor ||| duce eu mai întâi la Craiova , ca să eu întâlni ||| merge de la drăgășan la Craiova , pe drum cel mare ||| capitală Valachiei . pleca din Craiova cu un scrisoare de reco-mandație ||| ordona numit polcovnic , divan Craiova precum și ispravnic din Mehedinți ||| da drept la căimăcam din Craiova , cere el să tu ||| da la trecere său prin Craiova , când sine întoarce de ||| calafat , el chema la Craiova pentru a el mulțumi în ||| nou , abia sosi la Craiova , care fi tot un ||| ține loc de Caimacam al Craiova , fi un om isteț ||| , nici caimacamiu "" din Craiova nu putea să sine atinge ||| călători adesea singur de la Craiova la drăgășan și de la ||| la Caracal și iar la Craiova , fără să reuși a ||| zgomot , nu numai în Craiova , dar chiar în Oltenia ||| dată și fără veste locuitor Craiova sine pomeni că fi ca ||| sine ivi iarăși pe stradă Craiova polcovnic Caraman , cu figură ||| cu al polcovnic Caraman din Craiova , să aresta pe acest ||| -eri sine plimba prin stradă Craiova , dar tot alergătură , ||| doi zi să pleca spre Craiova , pe care nu el ||| sine îmbrăca și porni spre Craiova . de sigur nu iubire ||| atât vedenie . ajunge la Craiova frământat de același gând , ||| din vrea rfie , din Craiova , Caracal și Râmnic . ||| Romanați , ci tocmai la Craiova ; atunci când încă nu ||| Iancu sine avea găsi la Craiova în zi de 19 aprilie ||| sine grăbi avea alerga la Craiova . și avea cere divan ||| său , sine duce la Craiova , trage la văr său ||| , el avea fi la Craiova , dimineața , chiar în ||| , și pleca înapoi spre Craiova , fără să el părea ||| el arăta anafora divan din Craiova , prin care el pune ||| sine înfățișa înaintea divan din Craiova , dar judecător , de ||| și pe urmă drum spre Craiova . — avea milă de ||| la un poștă departe de Craiova . înainte de a sine ||| cumint să nu merge la Craiova , dacă nu avea și ||| apoi , pentru că la Craiova eu vrea căuta mai întâi ||| să apuce pe acel al Craiova — și pentru care cuvânt ||| . eu avea duce la Craiova , avea ruga fierbinte pe ||| urmă eu vrea scoborî spre Craiova , dacă vrea . — ||| ce vrea ajunge la . Craiova . noapte el petrece întru ||| noapte sine vedea la barieră Craiova , peste puțin timp după ||| întâmpla să fi aici în Craiova , și chiar în casă ||| Dumitrache , terece pe la Craiova și da pe la eu ||| zece zi , departe de Craiova , până ce eu duce ||| , dutea , piele din Craiova , depărta tu de acest ||| , pleca , eșira din Craiova și apuca pe Jiu în ||| porunci să eu duce la Craiova peste zece zi ca să ||| de acolo să merge la Craiova . nouă . IANCU JIANU ||| Scanavi , nou Caimacam al Craiova , domnit sine înfățișa la ||| da la mână anafora divan Craiova , prin cară el reda ||| ? la 10 Ianuarie caimăcam Craiova , ban Gheorghe Arghiropulos avea ||| vreun oraș , chiar în Craiova și București , și trăi ||| deranja ca să veni din Craiova , în frunte cel 40 ||| credință , stărui de Caimacamul Craiova Scanavi ca să el numi ||| 69 "" șase revoluție din Craiova și Caracăl . . ."
Craiova,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,2,ca să intra în Banat Craiova care pe atunci sine afla ||| Jiu în sus până la Craiova ; de acolo merge la
Craiova,HAIRO_MunteStanceanuA_GraurVulpoiu.txt,4,"MUNTE stancem ericie șase . CRAIOVA editor , Librari și tipograf ||| LAZAR and COMP , în CRAIOVA vrea primi un pachet cu ||| LIBRĂRIEI FILIP LAZAR and COMP CRAIOVA . Luca B. Abecedar Românescu ||| LIBRĂRIEI FILIP LAZAR and COMP CRAIOVA . Luca B. Mosiu Albu"
Craiova,HAIRO_PopescuP_GrozaCataonilor(Fulger).txt,2,de haidiciu de PANAIT POPESCU CRAIOVA EDITURA LIBRARIEI român FILIP LAZAR ||| 1894 tot drept rezervat editor CRAIOVA - tigormat română FILIP LAZAR
Craiova,HAIRO_BalanescuS_SfarsitulBlestemului.txt,8,"Oltenia , din împrejurime târg Craiova . — vorbi , cinstit ||| dată să da ștafetă căminar Craiova , de a eu călăuzi ||| , urma să porni spre Craiova . după ce rămâne singur ||| urma eu cale , spre Craiova . drum merge cam greu ||| mahalaoa Balta-Verde , din târg Craiova ? un duhovnic din oraș ||| vită la curte ispravnic din Craiova . întru un zi cam ||| eu avea naște în oraș Craiova , mahala Balta-Verde , unde ||| pleca cu soție său la Craiova , unde sine aședa în"
Craiova,HAIRO_RadulescuN_BanditulRiureanu.txt,1,George RĂDULESCU Ediția trei . CRAIOVA tigomratie romsiu FILIP LAZĂR 1898
Craiova,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,3,". patru liceu Carol unu Craiova 1906 stampilă : Mihail N. ||| N. Putureanu , avocat , Craiova unu . murg Corbei Ghiorghiță ||| hain care deja pleca din Craiova , și merge repede și"
Crăcăoani,HAIRO_RosettiR_CuPalosul.txt,1,", fi de loc din Crăcăoani și cunoaște cât sine putea"
Crăiești,HAIRO_RosettiR_CuPalosul.txt,1,"Bârlad , răspunde om din Crăiești . — avea rob mult"
Crevedia,HAIRO_PopescuND_MoarteaIancuJianul.txt,1,"să eu găsi mâne la Crevedia , doar om încolți lupoaică"
Cristești,HAIRO_RosettiR_CuPalosul.txt,3,"mic trebui să ajunge în Cristești unde fi să sine opri ||| înainte să sine opri în Cristești pănă după amiază , nu ||| să rămâe peste noapte la Cristești , când un pas greoiu"
Cuca,HAIRO_MarcuA_Haiducul.txt,1,"greu el frânge . — Cuca face deasemenea bine boer ,"
Cuca,HAIRO_IghelI_MoarteaSimionLicinsky.txt,1,", la hotar dintre moșie Cuca și Băleni , în pădure"
Cuca,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,1,- nainte de a sine cuca : sub poală de codru
Cuciuc-Cainargi,HAIRO_DumbravaB_Pandurul.txt,1,acela stipula în tractat delă Cuciuc-Cainargi din an 1774 și delă
Cuciuc-Cainargi,HAIRO_PopescuND_BoieriiHaiduci.txt,1,"turc vestit tratat de la Cuciuc-Cainargi , care sine ocupa de"
Cuhnia,HAIRO_RosettiR_CuPalosul.txt,15,", al casă întări delă Cuhnia , în comitat Maramureș sine ||| povestire meu , Bogdan delă Cuhnia fi singur , voevod românîn ||| întinde , cuprinde pe lângă Cuhnia , și sat Iodu , ||| , Ștefan Stroici pleca din Cuhnia spre Moldova în dimineața după ||| trei după plecare lui din Cuhnia , Ștefan care lua drum ||| văr meu , Bogdan delă Cuhnia , spre a el aduce ||| spre a el trimate la Cuhnia . căci , pe un ||| să sine întoarce singur la Cuhnia , spre a pune pe ||| cătră dâns , mergere la Cuhnia și convorbire cu Bogdan , ||| război el avea urma la Cuhnia unde avea petrece împreună mai ||| să trima pe Mihu la Cuhnia . după ce sine scula ||| Maramureș : Bogdan da la Cuhnia ! la auz acestorcuvânte Toma ||| din Bistrița , pleca la Cuhnia cu vește despre izbuhnire răscol ||| miercuri pe însarat fi în Cuhnia . vaște călugăr găsi pe ||| când sine face retragere spre Cuhnia , fi urma de cincim"
Dobrotești,HAIRO_DumbravaB_Haiducul.txt,2,"în gropea de nisip delă Dobrotești , unde avea să trimite ||| mâine seară în nisipărie delă Dobrotești , atunci poim'ână dimineață atârni"
Docolina,HAIRO_PopescuND_BoieriiHaiduci.txt,4,"fugi de la Hangu la Docolina , când vrea fi sili ||| pădure Hangului , de la Docolina la Strunga când vrea călca ||| care în luptă de la Docolina ucide cu mână său mult ||| de la luptă de la Docolina sine face nevăzut , tot"
Docolina,HAIRO_PopescuND_BujorHaiducul.txt,1,"peri în luptă de la Docolina , prin care pitac el"
Dofteana,HAIRO_RosettiR_CuPalosul.txt,1,"- preut Matei Țifrea din Dofteana pe Irotuș , Andrei Țițiriga"
Dolhasca,HAIRO_Dragoslav_CodreanuHaicudul.txt,1,; seara avea fi la Dolhasca și al doi zi sub
Dolj,HAIRO_PopescuND_TunsuCapitan.txt,1,care fi zapciu în județ Dolj . pe atunci fi prost
Dolj,HAIRO_PopescuND_IancuJianuZapciu.txt,3,"naște și crește în județ Dolj , aproape de loc bătătorit ||| județ Mehedinți , Gorj și Dolj , fi împăna de aprig ||| județ Olt , Vâlcea și Dolj , vecin cu Romanații ,"
Dolj,HAIRO_DumbravaB_Pandurul.txt,2,"al Oltenia : în județ Dolj sluger Solomon , în Roma ||| el numi ispravnic în județ Dolj , și cu dâns căpitan"
Dolj,HAIRO_PopescuND_IancuJianuCapitan.txt,1,"județ Romanați , Vâlcea , Dolj și Gorj , câte fi"
Dolj,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,7,"greceniu și berzen din județ Dolj și Romanați , dar ambițiune ||| post de judecător al județ Dolj , post ce ocupa tânăr ||| moșie lui Preajba din județ Dolj , un biserică de piatră ||| județ Mehedinți , Gorj și Dolj , fi împăna de aprig ||| însărcina să curăța și județ Dolj , mai ales parte băltos ||| Ioan de la roabă județ Dolj , în copilărie său , ||| județ Olt , Vâlcea și Dolj vecin cu ră-manație fi cinsti"
