cuvant,fisier,total_aparitii,contexte
Cândești,HAIRO_MatasaC_MovilaHaiducului.txt,5,", la casă vornic din Cândești . — om bun , ||| trei răzeșă : vornic din Cândești și doi fruntaș din Mastacăn ||| călăraș trece în goană spre Cândești . il și săgea pe ||| delă care totdeauna vornic din Cândești obișnui să cere sfat și ||| să trece delă Tazlău spre Cândești . pe tot hațaș care"
Câșla,HAIRO_IghelI_MoarteaSimionLicinsky.txt,1,pe drum ce duce prin Câșla și Luncavița la Brăila .
Cefalonia,HAIRO_DumbravaB_Pandurul.txt,1,", cu ajutor marinar din Cefalonia , al care vas fi"
Cernăuți,HAIRO_PopescuND_BoieriiHaiduci.txt,2,"; chiar mâine pleca la Cernăuți , și fi încredința că ||| voi să pleca mâne la Cernăuți . — tu tu duce"
Chiajna,HAIRO_PopescuND_TunsuCapitan.txt,1,"prin sat gâștest , prin Chiajna , și prin pădure de"
Chilia,HAIRO_RosettiR_CuPalosul.txt,1,"care duce marfă bogat delă Chilia în țară Leșasca , marfă"
Chilia,HAIRO_IghelI_MoarteaSimionLicinsky.txt,1,"2 și sine îndrepta către Chilia , unde avea de gând"
Chilia,HAIRO_PopescuP_GrozaCataonilor(Fulger).txt,1,nouă . în cursă ! Chilia în care Fulger sta închis
Chitai,HAIRO_BaronziG_FontanaZinelor.txt,5,"cale care duce spre lac Chitai , respunde Dan , acela ||| cu mult cale spre lac Chitai , din causă că în ||| omorî ieri pe mal lac Chitai și nu sine avea mai ||| lui și apoi fi lac Chitai la dreaptă , întru uă ||| meu cunoșțință de pe mal Chitai , acela care robi pe"
Cioplea,HAIRO_IghelI_TilharulFulger.txt,1,plin spre Dudești sau spre Cioplea unde fi ordie ciumat .
Ciorsaci,HAIRO_Dragoslav_CodreanuHaicudul.txt,1,da în sat delă iaz Ciorsaci . —rei câtă fi ?
Ciortolom,HAIRO_RosettiR_CuPalosul.txt,16,"în mijloc un poien din Ciortolom , pe drum ce duce ||| el prinde a uita drum ciortolom meu . așa el că ||| el lăsa în rateș delă Ciortolom , fi mai bine de ||| cunoștință de la rateș din Ciortolom sosi în curând și sine ||| rateș jupânesă Sandei , în Ciortolom , unde vrea găsi vin ||| . auzi că rateș din Ciortolom , clădi de protopop catolic ||| aduce pe Anton la rateș ciortolom . el poveste bătrân întreg ||| nu veni , apuca drum ciortolom . fi hotărît să tocmi ||| drum delă Siret pănă la Ciortolom , numai spre a petrece ||| un ceas mai degraba în Ciortolom pentru a sine răsbuna asupra ||| și să sine întoarce în Ciortolom pe drumu unar , opri ||| ca să el duce în Ciortolom și eu eu voi răpezi ||| sine relua drum spre rateș ciortolom . în vreme ce el ||| trăi retrasiă în rateș din Ciortolom , dar că acuma , ||| rateș care sine afla în Ciortolom , nu departe de sat ||| tu întoarce cu eu în Ciortolom ? mai întreba Mihu pe"
Cislău,HAIRO_IstratiP_DomnitaSnagov.txt,1,"Plăișor el aduce , în Cislău când coborî , sine pleca"
Clejani,HAIRO_PopescuND_TunsuCapitan.txt,1,"nebună Velei , altul din Clejani , altul din găștesc și"
Clejani,HAIRO_Anonim_RuxandraHaiduciasa.txt,2,"șase . conscul de lis CLEJANI Cinci zi în urmă eveniment ||| în ușă conac de lângă Clejani , fi surprinde de sgomot"
Cluj,HAIRO_MacriP_IoanTunsu.txt,2,", and "" biblem univedor Cluj . Nortual_8086_Mode 1649 1927 "" ||| of the "" bibliotecă universitat Cluj "" IOAN TUNSU CĂPITAN de"
Cluj,HAIRO_DumbravaB_Pandurul.txt,1,"în drept delă academie din Cluj , doctor în teologie delă"
Cluj,HAIRO_RosettiR_CuPalosul.txt,6,"fi opri tocmai dincolo de Cluj și să fi aduce vice-voe-vodul ||| cu care veni , la Cluj , spre a lua jalbă ||| Somossy la sosire lui în Cluj , unde sine afla atunci ||| că în urmă sosire la Cluj al lui Somossy , cu ||| , Bogdan afla că la Cluj , încă înainte de sosire ||| oaste vice-vocvod care veni delă Cluj . insă Bogdan nu numai"
Codreni,HAIRO_PopescuND_CodreanulHaiducul.txt,7,"de d-asupră biserică din sat Codreni , comună Preasna nou județ ||| tată ședea cu casă la Codreni ; pleca în tot diminețile' ||| numai că fi din satu Codreni . el crede că aseua ||| fiu de țăran din cătunu Codreni care fi în județ Roman ||| mai sus , în sat Codreni din vecinătate Preas neu , ||| să lăsa moștenitor dărui schitu Codreni cu tot sat și împrejurime ||| ( de a mai fi Codreni vri un vară eu scoate"
Codreni,HAIRO_RosettiR_CuPalosul.txt,18,"pe Tutovă și Berheciu , Codreni delă Chigheciu , ieșean , ||| trup . Vasile oaspă cărăușă Codreni . tocmai atunci , cântec ||| veni , răspunde unul din Codreni , care părea mai de ||| port , vedea că fi Codreni delă Chigheciu . eu el ||| avea de aștepta delă vitejie Codreni . — fi încredința , ||| izubti fi că vitejie da Codreni sau crede în stare să ||| da da țară viteaj da Codreni . tot ziulică da alaltăiere ||| voevod cu nume tare între Codreni , cum eraAlexandru Basarab . ||| , Voicu striga : — Codreni , paloșă afară pentru cinste ||| nu numai pricepe că fi Codreni , dar recunoaște steag lui ||| că un oaste mare de Codreni pleca în leafă , în ||| , alb și galben la Codreni iar de abă roșu , ||| prinde de oblânc . printre Codreni sine vedea atât om trecut ||| mai alipi un eu de Codreni și al trei ceată , ||| în steag meu fi numai Codreni și bârlădean . — dar ||| Andrei și Gheorghe Făgău , Codreni ca și eu ; Vasile ||| , de bârlădean și de Codreni ! în asău împrejurare , ||| și lui . de la Codreni veni căpitan Băncilă , iar"
Codreni,HAIRO_Anonim_CodreanuMareHaiducNational.txt,3,pădure cerb de lângă sat Codreni unde vrea veni cu fată ||| și loc s$u din sat Codreni sine lua făgăduială lui că ||| trece prin pădure de lângă Codreni unde găsi pe mocan aștepta
Colentina,HAIRO_DumbravaB_Pandurul.txt,9,"ișlic , sine duce la Colentina , lua casă Ghiculeștilur , ||| arnăută . la sindrofie delja Colentina veni șu Sofia na Pan-tas ||| la porție castel , delà Colentina , unde tăbăra mavrofor , ||| odată lătrat câine din sat Colentina . pe când tânăr sine ||| azi la serbare , la Colentina . pentru a un sută ||| ciocoi șu cu grec delà Colentina , care mereu trimite la ||| , „ merge amândoi la Colentina ” . ypsilanti primi pe ||| Tudor Vasile avea fi la Colentina ” . atunci el el ||| în împrejurime ta-beriu cterist ; Colentina nu fi departe . arnăuțe"
Colentina,HAIRO_Anonim_RuxandraHaiduciasa.txt,3,"din Moldova sine opri la Colentina , împreună cu trei mie ||| Aga , opri sine la Colentina . secretar onericek îmbrăca sine ||| el fi înainte afară la Colentina ^ prepara el lui Tahir"
Colentina,HAIRO_StoenescuT_DragusinHaiducul.txt,1,iuțelă fulger si ajunge la Colentina unde sine opri . trece
Colomea,HAIRO_RosettiR_CuPalosul.txt,2,", de Litvani , la Colomea și la Przsemysl câte unul ||| avea el an trece la Colomea când , întru un noapte"
Comarnic,HAIRO_PopescuND_CodreanulHaiducul.txt,1,îmate pe loc în ușea comarnic stână rezema în durdă său
Comarnic,HAIRO_PopescuND_RaduAnghel.txt,1,prin gură Belia și prin Comarnic fără a sine opri șu
Comănești,HAIRO_RosettiR_CuPalosul.txt,5,"fiică cneaz , Stan delă Comănești pe Soloneț , vesti atât ||| . cnezat lui cuprinde sat Comănești , băieșesc și pârtesc , ||| ce urma întoarcere cneaz la Comănești fi cel mai ferici din ||| decât fiică cneaz Stan delă Comănești și eu numi Domnica . ||| , fiică cneaz Stan delă Comănești , pe Soloneț . —"
Comănești,HAIRO_PopescuND_BoieriiHaiduci.txt,2,"meu , eu așcepta la Comănești un bun prieten ; dar ||| cel patru cal înaintaș spre Comănești , iar Bănucu și Mariuca"
Comești,HAIRO_RosettiR_CuPalosul.txt,1,", de Ioniță soare din Comești , de Șarban Flamură delă"
Constantinopol,HAIRO_MacriP_IoanTunsu.txt,4,"tu zi mai înainte la Constantinopol lăsa în locu el pe ||| de bărbat ? — la Constantinopol . — de mult ? ||| el dar ? — la Constantinopol , răsuna mai mult voce ||| lipsia căci fi duce la Constantinopol , de unde nu sine"
Constantinopol,HAIRO_IstratiP_DomnitaSnagov.txt,5,"tu avea întoarce de la Constantinopol ? intrebare privind fi încrunta ||| . eu întoarce de la Constantinopol încredințat că ruș vrea pierde ||| de a drept de la Constantinopol . numai eu doi , ||| tu avea vedea , la Constantinopol , zvîrli mie de pungă ||| pune picior în prag la Constantinopol , ameninta că sta chema"
Constantinopol,HAIRO_MacriP_Bostan.txt,5,pe care el lua din Constantinopol în timp de 30 an ||| an ltsbO sine afla în Constantinopol . întru un seară frumos ||| așa precum fi totdeauna lua Constantinopol . seara păși visător în ||| sine sine face nevăzut din Constantinopol ; el veni în Moldova ||| să eu duce tocmai la Constantinopol și de acolo la sfânt
Constantinopol,HAIRO_DumbravaB_Haiducul.txt,1,sine întoarce fără ispravă la Constantinopol . patriot cunoaște țesătură și
Constantinopol,HAIRO_IghelI_MoarteaSimionLicinsky.txt,1,care ședea mai mult în Constantinopol și numai în vreme seceriș
Constantinopol,HAIRO_IghelI_TilharulFulger.txt,1,"seamăn al murdar suburbie din Constantinopol , numit Fanar . acest"
Constantinopol,HAIRO_Anonim_BanditulGrozea.txt,1,": — la biserică din constantinopol sta un stejar înalt ,"
Constantinopol,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,1,", bulgar sau evreu din Constantinopol sau oraș turcesc de pe"
Constantinopol,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,Turcia și mai ales în Constantinopol . avea da tot acest
Constantinopol,HAIRO_Anonim_CodreanuMareHaiducNational.txt,1,trei -lea sine afla în constantinopol unde trăi în cel mai
Constantinopol,HAIRO_StoenescuS_Corbea.txt,3,"influnță lângă mare Vizir din Constantinopol . Intr' un seară Chesat ||| despre a-cestea , pleca la Constantinopol , unde prin intriage domn ||| el fugi la turc în Constantinopol , uita să lua din"
Constantinopol,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,1,ști sine găsi încă la Constantinopol . unsprezece . domnie lui
Constantinopol,HAIRO_BaronziG_FontanaZinelor.txt,1,"ce sine importa uădinioară din Constantinopol . nici un scaun ,"
Constanța,HAIRO_IghelI_MoarteaSimionLicinsky.txt,3,drum ce duce de la Constanța la Mamaia . trebui să ||| drum ce duce de la Constanța la Mamaia . trebui să ||| el tocmai veni de la Constanța unde fi să sine sfătui
Constanța,HAIRO_PopescuP_GrozaCataonilor(Fulger).txt,16,"patru . expediție nocturnă . CONSTANȚA . peste câte tu zi ||| meri , eu me numi Constanța . — el bine scump ||| — el bine scump meu Constanța , fi dispune să eu ||| pleca ! zice și frumos Constanța . peste doi ceas ere ||| cu bine în pădure unde Constanța -1 aștepta cu nerăbdare . ||| — cercetare fi bun întreba Constanța ? — forte bun zice ||| , copil ? striga frumos Constanța care sine întoarce de la ||| informațiune , sine întdrera la Constanța ca să el da socotelă ||| hun meu prieten Movilă zice Constanța , ce ispravă făcut fi ||| iubit meu soț , dise Constanța , strânge mână lui Movilă ||| . . . . și Constanța el să fi bine îngriji ||| de haiduc în cap cu Constanța , deteri năvală în curte ||| alalt . — în sănătate Constanța , închina un altul . ||| fiu lui Fulger și al Constanța , striga busuioc . — ||| , veni și Fulger cu Constanța , care ține un copil ||| el patru-deci an , iar Constanța de treizeci . mic Schinteie"
Copou,HAIRO_RosettiR_CuPalosul.txt,1,"samă , apoi prinde sine copou , el lega de un"
Copou,HAIRO_PopescuND_BoieriiHaiduci.txt,1,lui iliaș gâdea de la Copou . — el ! dac-
Copou,HAIRO_Anonim_CodreanuMareHaiducNational.txt,1,"un crângulet ̦ apreapă de Copou , în apropiere chiar al"
Copou,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,10,"intra în orașiu pe la Copou , ad-mirațiune și entusiasm el ||| zi la casă de la Copou , să cere ca trimite ||| său șu sedus drept la Copou , și după ce ajunge ||| veni trece și pe la Copou , cu învoire stăpân său ||| primejdios . Intr'acest timp la Copou Gheorghiță și Marghiolița petrece în ||| purta când sine duce la Copou , da ordin la doi ||| de lemn , șu la Copou repara un foișior ridica încă ||| aduce în casă de la Copou , prin urmare și lucru ||| casă cu pricină de la Copou , unde ajunge foarte curînd ||| că pe când sta la Copou nu fi tocmai căinos cu"
Corbu,HAIRO_RosettiR_CuPalosul.txt,1,", iar celalalt tocmai la Corbu , la un vie cumpăra"
Corbu,HAIRO_MacriP_HaiduculTandura.txt,4,"fi un comun , anume Corbu , acest dzi proprietate eforie ||| destul de însemnat . moșie Corbu fi al său , și ||| casă lui Stoica din comună Corbu . nici un urmă nu ||| abia pleca cu trăsură din Corbu , când fi vesti de"
Corbu,HAIRO_MatasaC_MovilaHaiducului.txt,2,"intra fugar fi și unul Corbu , fecior de fruntaș gospodar ||| undeva mai pe aproape , Corbu socoti nimeri să sine adânci"
Corbu,HAIRO_StoenescuS_Corbea.txt,5,", la stăpân meu fără Corbu . — ce mai cal ||| , cal purta nume de Corbu și stăpân de Corbea . ||| și mai cu seamă pe Corbu , un cal negru , ||| la al care eslă , Corbu fi lega , nemânca săr-mân ||| . cum simți sgomot , Corbu sine ciula ureche , sine"
Costești,HAIRO_StoenescuT_DragusinHaiducul.txt,1,"fi căpitan codru de lengă Costești , când -1 duce la"
Costișa,HAIRO_RosettiR_CuPalosul.txt,2,"avea un cumatru în sat Costișa , pe bistriță , om ||| zi acela român tăba între Costișa și gândi , pe amândoi"
Costișa,HAIRO_MatasaC_MovilaHaiducului.txt,2,", trimite în sat la Costișa , unde trăi , și ||| Vascan , flăcău de la Costișa , lua trece colea de"
Cotnari,HAIRO_PopescuND_CodreanulHaiducul.txt,1,ca să cere veni de Cotnari și de Odobești ; băibatu
Cotnari,HAIRO_Dragoslav_CodreanuHaicudul.txt,1,"toamnă după poamă îvia la Cotnari oară la câmp , în"
Cotroceni,HAIRO_PopescuND_TunsuCapitan.txt,1,"mult în sat de sub Cotroceni , el sili să juca"
Cotroceni,HAIRO_DumbravaB_Pandurul.txt,25,". fi la tabără delă Cotroceni și la strățjilă înaintat . ||| el întări cu șanț mănăstire Cotroceni , șu trimite iscod în ||| și dărui de el mânăs-tire Cotroceni , avea un înfățișare domnesc ||| , să merge el la Cotroceni . dar însfârșit el găsi ||| vrioa șu sine duce la Cotroceni la sfeștanie taberiu pand în ||| ” . aci , la Cotroceni , în cetățuie pand , ||| chiar la dâns , la Cotroceni , și boer ofta : ||| , chiar el , la Cotroceni . părea că duh necurat ||| Lazăr și aduce 1 la Cotroceni . fi mai bine să ||| ședi . în curte la Cotroceni , când tunar zări pe ||| să el trima vorbă la Cotroceni . când Dumitru trece mai ||| dar pe tot drum spre Cotroceni , inimă lui pă rău ||| voi să sine îndrepta către Cotroceni . astfel , în goană ||| pe Mitică al meu delă Cotroceni , apă ” , — ||| veni în goană mare delă Cotroceni . în biserică plin de ||| să sine repedea până la Cotroceni ca să cere ajutor . ||| norod , câțivă efend la Cotroceni . dar pitar lancu Jianu ||| butcă lui și pleca la Cotroceni , unde aduce sluger , ||| bătaie tun acela mare delă Cotroceni , cu care zilnic sine ||| imitic șu trimite răspuns la Cotroceni . Și când mpitan Sava ||| . căpitan Sava veni la Cotroceni turburat șu frământat . voi ||| boer de la Belvedere la Cotroceni . Ceeace auzi acesta , ||| ” . din curte mănăstire Cotroceni , în zi de l8 ||| căpitan , si retragere din Cotroceni fi un pildă de ordine ||| găsi șu să aduca la Cotroceni , cu aju tor un"
